MSMEG_0224	-5.54	-7.9	-3.65	-4.6
MSMEG_0225	-4.86	-3.9	-6.75	-3.0
MSMEG_0226	-1.9	-0.1	-4.45	-0.4
MSMEG_0227	-5.42	-3.7	-6.75	-6.2
MSMEG_0228	-2.16	-3.5	-0.3	-3.2
MSMEG_0229	-2.76	-4.05	-2.85	0.0
MSMEG_0230	-3.2	-2.25	-4.5	-2.5
MSMEG_0231	-5.24	-4.35	-5.65	-6.2
MSMEG_0232	-5.02	-5.95	-4.4	-4.4
MSMEG_0233	-3.96	0.0	-9.1	-1.6
MSMEG_0234	-3.22	-0.55	-7.5	0.0
MSMEG_0235	-3.2	-1.65	-3.6	-5.5
MSMEG_0236	-1.54	-1.2	-2.25	-0.8
MSMEG_0237	-1.82	-1.8	-0.85	-3.8
MSMEG_0238	-1.06	-0.85	-1.8	0.0
MSMEG_0239	-4.8	-5.75	-3.0	-6.5
MSMEG_0240	-3.8	-5.3	-2.9	-2.6
MSMEG_0241	-3.42	-3.4	-5.15	0.0
MSMEG_0242	-3.16	-4.25	-1.85	-3.6
MSMEG_0243	-6.9	-6.95	-7.4	-5.8
MSMEG_0244	-3.54	-5.5	-3.1	-0.5
MSMEG_0245	-4.62	-4.9	-5.1	-3.1
MSMEG_0246	-3.94	-7.75	-1.2	-1.8
MSMEG_0247	-3.62	-5.4	-1.3	-4.7
MSMEG_0248	-3.72	-4.2	-3.75	-2.7
MSMEG_0249	-4.4	-6.65	-2.85	-3.0
MSMEG_0250	-2.56	-3.7	-1.85	-1.7
MSMEG_0251	-0.84	-0.1	-0.45	-3.1
MSMEG_0252	-1.06	-1.85	-0.35	-0.9
MSMEG_0253	-3.72	-1.25	-3.6	-8.9
MSMEG_0254	-2.62	-4.2	-1.65	-1.4
MSMEG_0255	-2.3	-1.0	-2.2	-5.1
MSMEG_0256	-3.26	-4.0	-2.35	-3.6
MSMEG_0257	-1.38	-2.45	-1.0	0.0
MSMEG_0258	-3.02	-1.15	-4.2	-4.4
MSMEG_0259	-4.62	-3.1	-3.5	-9.9
MSMEG_0260	-3.76	-4.65	-2.85	-3.8
MSMEG_0261	-4.52	-5.4	-4.2	-3.4
MSMEG_0262	-7.62	-9.6	-6.1	-6.7
MSMEG_0263	-5.52	-6.45	-5.95	-2.8
MSMEG_0264	-2.22	-2.05	-2.6	-1.8
MSMEG_0265	-5.12	-7.35	-5.45	0.0
MSMEG_0266	-4.32	-3.65	-4.8	-4.7
MSMEG_0267	-3.66	-5.05	-3.7	-0.8
MSMEG_0268	-2.18	-2.4	-2.7	-0.7
MSMEG_0269	-3.14	-2.35	-4.0	-3.0
MSMEG_0270	-1.18	0.0	0.0	-5.9
MSMEG_0271	-2.1	-2.9	-0.45	-3.8
MSMEG_0272	-1.58	-2.1	-0.75	-2.2
MSMEG_0273	-1.28	-2.05	-0.1	-2.1
MSMEG_0274	-2.2	-0.55	-2.25	-5.4
MSMEG_0275	-3.6	-5.8	-2.15	-2.1
MSMEG_0276	-1.44	-1.0	0.0	-5.2
MSMEG_0277	-1.92	-0.9	-1.8	-4.2
MSMEG_0278	-3.8	-3.75	-1.7	-8.1
MSMEG_0279	-2.56	-1.9	-2.4	-4.2
MSMEG_0280	-5.3	-3.8	-5.75	-7.4
MSMEG_0281	-2.76	-2.6	-2.15	-4.3
MSMEG_0282	-4.64	-4.55	-4.1	-5.9
MSMEG_0283	-4.52	-5.45	-5.4	-0.9
MSMEG_0284	-2.9	-3.45	-0.45	-6.7
MSMEG_0285	-2.64	-1.3	-4.05	-2.5
MSMEG_0286	-2.44	-2.1	-1.8	-4.4
MSMEG_0287	-1.96	-0.75	-0.5	-7.3
MSMEG_0288	-3.46	-3.0	-3.3	-4.7
MSMEG_0289	-4.38	-6.3	-1.25	-6.8
MSMEG_0290	-4.18	-3.85	-5.85	-1.5
MSMEG_0291	-3.86	-5.05	-2.3	-4.6
MSMEG_0292	-1.76	-0.9	-3.5	0.0
MSMEG_0293	-2.76	-0.25	-4.4	-4.5
MSMEG_0294	-1.72	0.0	-1.45	-5.7
MSMEG_0295	-3.46	-4.3	-2.35	-4.0
MSMEG_0296	-1.92	-3.15	-1.35	-0.6
MSMEG_0297	-2.64	-3.3	-0.45	-5.7
MSMEG_0298	-5.78	-6.8	-4.8	-5.7
MSMEG_0299	-1.22	-2.4	-0.15	-1.0
MSMEG_0300	-3.04	-2.8	-3.9	-1.8
MSMEG_0301	-1.96	-0.8	-3.35	-1.5
MSMEG_0302	-2.24	-1.4	-2.35	-3.7
MSMEG_0303	-1.76	-3.25	-1.15	0.0
MSMEG_0304	-4.14	-6.25	-3.6	-1.0
MSMEG_0305	-1.54	-1.25	-1.15	-2.9
MSMEG_0306	-2.42	-0.95	-2.5	-5.2
MSMEG_0307	-1.36	0.0	-3.1	-0.6
MSMEG_0308	-1.52	-0.75	-2.0	-2.1
MSMEG_0309	-2.5	-2.35	-2.7	-2.4
MSMEG_0311	-5.22	-3.0	-7.85	-4.4
MSMEG_0312	-3.14	-5.8	-2.05	0.0
MSMEG_0313	-2.34	-2.45	0.0	-6.8
MSMEG_0314	-5.52	-4.0	-7.1	-5.4
MSMEG_0315	-1.8	-1.45	-2.35	-1.4
MSMEG_0316	-4.96	-4.9	-4.6	-5.8
MSMEG_0317	-5.56	-5.0	-5.8	-6.2
MSMEG_0318	-4.66	-4.7	-4.4	-5.1
MSMEG_0319	-5.62	-6.65	-6.5	-1.8
MSMEG_0320	-2.68	-1.65	-2.35	-5.4
MSMEG_0321	-3.3	-2.7	-4.3	-2.5
MSMEG_0323	-4.02	-0.25	-3.9	-11.8
MSMEG_0324	-1.2	-0.4	-0.25	-4.7
MSMEG_0325	-2.02	-1.6	-3.3	-0.3
MSMEG_0326	-2.58	-2.5	-2.6	-2.7
MSMEG_0327	-1.48	0.0	-1.2	-5.0
MSMEG_0328	-3.78	-2.2	-4.5	-5.5
MSMEG_0329	-4.8	-5.95	-5.65	-0.8
MSMEG_0330	-2.22	-1.5	-4.05	0.0
MSMEG_0331	-3.5	-2.2	-3.9	-5.3
MSMEG_0332	-5.68	-5.15	-6.8	-4.5
MSMEG_0333	-2.78	-0.75	-2.25	-7.9
MSMEG_0334	-3.2	-5.35	-2.45	-0.4
MSMEG_0335	-1.0	-1.0	-0.4	-2.2
MSMEG_0336	-3.54	-4.4	-2.15	-4.6
MSMEG_0337	-2.22	-2.95	-1.2	-2.8
MSMEG_0338	-2.68	-3.95	0.0	-5.5
MSMEG_0339	-2.24	-1.0	-3.45	-2.3
MSMEG_0340	-3.8	-5.4	-4.1	0.0
MSMEG_0341	-3.08	-1.25	-3.65	-5.6
MSMEG_0342	-2.14	-0.45	-2.65	-4.5
MSMEG_0343	-3.72	-7.5	-1.6	-0.4
MSMEG_0344	-2.1	-2.3	-1.25	-3.4
MSMEG_0345	-2.14	-0.85	-3.7	-1.6
MSMEG_0346	-1.46	-1.4	-2.25	0.0
MSMEG_0347	-3.48	-2.75	-3.7	-4.5
MSMEG_0348	-4.48	-2.75	-5.9	-5.1
MSMEG_0349	-4.82	-3.9	-3.15	-10.0
MSMEG_0350	-0.18	0.0	-0.1	-0.7
MSMEG_0351	-2.36	-2.7	-2.2	-2.0
MSMEG_0352	-2.52	-1.3	-2.45	-5.1
MSMEG_0353	-4.46	-4.55	-3.1	-7.0
MSMEG_0354	-3.52	-4.1	-2.1	-5.2
MSMEG_0355	-2.3	-2.2	-2.25	-2.6
MSMEG_0356	-2.98	-3.85	-1.75	-3.7
MSMEG_0357	-1.28	-1.2	-1.5	-1.0
MSMEG_0358	-0.76	-0.4	-1.15	-0.7
MSMEG_0359	-1.2	-1.15	-1.85	0.0
MSMEG_0360	-4.26	-4.85	-3.8	-4.0
MSMEG_0361	-2.88	-1.35	-5.6	-0.5
MSMEG_0362	-5.88	-8.6	-2.65	-6.9
MSMEG_0363	-3.02	-3.45	-2.95	-2.3
MSMEG_0364	-4.26	-2.1	-4.75	-7.6
MSMEG_0365	-1.16	0.0	-1.95	-1.9
MSMEG_0366	-3.6	-2.35	-3.8	-5.7
MSMEG_0367	-4.22	-5.65	-4.15	-1.5
MSMEG_0368	-3.1	-1.15	-3.7	-5.8
MSMEG_0369	-1.08	-0.5	-1.3	-1.8
MSMEG_0370	-2.88	-0.95	-5.25	-2.0
MSMEG_0371	-3.98	-2.6	-4.2	-6.3
MSMEG_0372	-4.82	-1.1	-5.95	-10.0
MSMEG_0373	-1.62	-3.45	-0.6	0.0
MSMEG_0374	-4.36	-3.8	-6.75	-0.7
MSMEG_0375	-2.64	-3.1	-2.8	-1.4
MSMEG_0376	-2.06	-1.0	-2.35	-3.6
MSMEG_0377	-2.38	-2.55	-0.3	-6.2
MSMEG_0378	-1.36	-0.35	-2.45	-1.2
MSMEG_0379	-2.14	-0.45	-2.3	-5.2
MSMEG_0380	-0.72	-0.25	-1.4	-0.3
MSMEG_0381	-1.44	-0.35	-3.1	-0.3
MSMEG_0382	-5.46	-2.9	-7.15	-7.2
MSMEG_0383	-3.66	-3.5	-4.7	-1.9
MSMEG_0384	-2.54	-4.75	-1.25	-0.7
MSMEG_0385	-3.14	-4.2	-3.65	0.0
MSMEG_0386	-4.4	-3.3	-3.95	-7.5
MSMEG_0387	-2.14	-2.9	-1.85	-1.2
MSMEG_0388	-2.4	-3.55	-1.4	-2.1
MSMEG_0389	-3.12	-4.75	-2.35	-1.4
MSMEG_0390	-1.02	-0.9	-0.65	-2.0
MSMEG_0391	-3.9	-6.15	-0.85	-5.5
MSMEG_0392	-3.42	-2.75	-4.6	-2.4
MSMEG_0393	-5.58	-2.75	-7.9	-6.6
MSMEG_0394	-2.04	-3.2	-1.9	0.0
MSMEG_0395	-3.02	-4.2	-2.0	-2.7
MSMEG_0396	-1.68	-1.0	-2.35	-1.7
MSMEG_0397	-4.4	-3.9	-3.35	-7.5
MSMEG_0398	-2.98	-2.25	-3.6	-3.2
MSMEG_0399	-2.34	-0.75	-1.95	-6.3
MSMEG_0400	-3.0	-6.0	-0.3	-2.4
MSMEG_0401	-3.32	-4.1	-2.45	-3.5
MSMEG_0402	-1.74	-2.35	-0.95	-2.1
MSMEG_0403	-3.12	-4.25	-2.65	-1.8
MSMEG_0404	-3.42	-4.5	-2.15	-3.8
MSMEG_0405	-2.5	-3.35	-2.9	0.0
MSMEG_0406	-2.84	-2.8	-3.15	-2.3
MSMEG_0407	-6.56	-6.7	-9.0	-1.4
MSMEG_0408	-5.34	-4.95	-7.6	-1.6
MSMEG_0409	-2.04	-1.45	-2.6	-2.1
MSMEG_0410	-1.82	-4.1	0.0	-0.9
MSMEG_0411	-2.4	-4.25	-1.15	-1.2
MSMEG_0412	-3.9	-5.85	-1.2	-5.4
MSMEG_0413	-2.6	-3.45	-2.3	-1.5
MSMEG_0414	-1.44	-0.65	-0.9	-4.1
MSMEG_0415	-5.98	-10.3	-2.55	-4.2
MSMEG_0416	-3.32	-4.55	-1.3	-4.9
MSMEG_0417	-1.82	-1.35	-2.25	-1.9
MSMEG_0418	-2.98	-1.85	-5.35	-0.5
MSMEG_0419	-1.4	-2.95	-0.55	0.0
MSMEG_0420	-1.56	-3.45	-0.45	0.0
MSMEG_0421	-2.92	-3.0	-1.45	-5.7
MSMEG_0422	-2.28	-1.8	-2.5	-2.8
MSMEG_0423	-5.02	-2.85	-7.3	-4.8
MSMEG_0424	-3.48	-1.45	-3.8	-6.9
MSMEG_0425	-4.14	-1.15	-7.8	-2.8
MSMEG_0426	-3.26	-4.55	-1.75	-3.7
MSMEG_0427	-1.92	-1.2	-2.8	-1.6
MSMEG_0428	-4.14	-3.4	-5.25	-3.4
MSMEG_0429	-3.42	-3.8	-2.25	-5.0
MSMEG_0430	-0.72	-0.4	-1.4	0.0
MSMEG_0431	-6.08	-7.55	-7.35	-0.6
MSMEG_0432	-5.7	-5.85	-5.3	-6.2
MSMEG_0433	-3.24	-3.35	-1.05	-7.4
MSMEG_0434	-1.66	-0.95	-2.25	-1.9
MSMEG_0435	-3.62	-4.8	-3.75	-1.0
MSMEG_0436	-1.64	-0.15	-2.55	-2.8
MSMEG_0437	-3.44	-3.05	-5.3	-0.5
MSMEG_0438	-0.8	-0.5	-0.1	-2.8
MSMEG_0439	-3.4	-2.3	-2.7	-7.0
MSMEG_0440	-4.16	-1.15	-6.65	-5.2
MSMEG_0441	-2.32	-1.55	-3.9	-0.7
MSMEG_0442	-1.12	-2.65	-0.15	0.0
MSMEG_0443	-3.6	-0.95	-4.85	-6.4
MSMEG_0444	-1.44	-0.45	-2.4	-1.5
MSMEG_0445	-1.94	-0.2	-4.6	-0.1
MSMEG_0446	-1.96	-1.45	-1.85	-3.2
MSMEG_0447	-0.94	0.0	-2.05	-0.6
MSMEG_0448	-3.28	-3.7	-2.75	-3.5
MSMEG_0449	-2.3	-2.35	-3.25	-0.3
MSMEG_0450	-3.1	-3.65	-1.9	-4.4
MSMEG_0451	-3.7	-1.7	-5.85	-3.4
MSMEG_0452	-2.26	-3.35	-1.7	-1.2
MSMEG_0453	-3.0	-0.3	-5.1	-4.2
MSMEG_0454	-1.68	-3.5	0.0	-1.4
MSMEG_0455	-4.38	-2.05	-6.65	-4.5
MSMEG_0456	-3.28	-0.85	-4.35	-6.0
MSMEG_0457	-1.8	-1.25	-2.45	-1.6
MSMEG_0458	-3.28	-1.7	-4.6	-3.8
MSMEG_0459	-2.66	-2.8	-2.0	-3.7
MSMEG_0460	-2.72	-4.4	-1.4	-2.0
MSMEG_0461	-3.96	-3.8	-4.6	-3.0
MSMEG_0462	-2.66	-1.0	-5.5	-0.3
MSMEG_0463	-1.72	-2.25	-1.8	-0.5
MSMEG_0464	-2.64	-4.0	-1.25	-2.7
MSMEG_0465	-4.16	-3.85	-4.9	-3.3
MSMEG_0466	-1.82	-0.9	-2.1	-3.1
MSMEG_0467	-3.36	-1.4	-4.6	-4.8
MSMEG_0468	-2.74	-1.55	-3.9	-2.8
MSMEG_0469	-2.58	-0.55	-5.3	-1.2
MSMEG_0470	-4.08	-3.8	-4.75	-3.3
MSMEG_0471	-3.16	-3.35	-1.9	-5.3
MSMEG_0472	-2.96	-2.35	-2.6	-4.9
MSMEG_0473	-1.82	-4.15	-0.4	0.0
MSMEG_0474	-2.14	-4.15	-0.45	-1.5
MSMEG_0475	-4.26	-5.2	-4.2	-2.5
MSMEG_0476	-3.0	-1.2	-2.85	-6.9
MSMEG_0477	-4.38	-3.4	-5.55	-4.0
MSMEG_0478	-3.4	-0.3	-6.95	-2.5
MSMEG_0479	-3.3	-2.05	-4.1	-4.2
MSMEG_0480	-2.06	-1.0	-0.65	-7.0
MSMEG_0481	-2.42	-3.5	-2.35	-0.4
MSMEG_0482	-1.54	-1.1	-1.9	-1.7
MSMEG_0483	-1.82	-2.3	0.0	-4.5
MSMEG_0484	-3.04	-3.9	-3.55	-0.3
MSMEG_0485	-3.62	-2.75	-2.9	-6.8
MSMEG_0486	-0.8	-1.65	0.0	-0.7
MSMEG_0487	-1.14	0.0	-2.75	-0.2
MSMEG_0488	-0.44	-0.2	-0.9	0.0
MSMEG_0489	-2.92	-2.1	-2.45	-5.5
MSMEG_0490	-4.44	-5.25	-3.1	-5.5
MSMEG_0491	-5.08	-5.0	-6.4	-2.6
MSMEG_0492	-3.52	-4.25	-2.25	-4.6
MSMEG_0493	-4.08	-2.2	-8.0	0.0
